source,target,relation,source_type,target_type
Dark Water,John C. Reilly,主演,电影,演员
Dark Water,Tim Roth,主演,电影,演员
Dark Water,Dougray Scott,主演,电影,演员
Dark Water,Pete Postlethwaite,主演,电影,演员
Dark Water,Drama,属于类型,电影,类型
Dark Water,Horror,属于类型,电影,类型
Dark Water,Thriller,属于类型,电影,类型
Dark Water,Dahlia,描述关键词,电影,关键词
Dark Water,Williams,描述关键词,电影,关键词
Dark Water,Cecelia,描述关键词,电影,关键词
Edtv,Ron Howard,执导,电影,演员
Edtv,1999年,上映年份,电影,年份
Edtv,United States of America,制片国家,电影,国家
Edtv,5.7分,评分,电影,评分值
Edtv,Matthew McConaughey,主演,电影,演员
Edtv,Woody Harrelson,主演,电影,演员
Edtv,Sally Kirkland,主演,电影,演员
Edtv,Jenna Elfman,主演,电影,演员
Edtv,Martin Landau,主演,电影,演员
Edtv,Comedy,属于类型,电影,类型
Edtv,Video,描述关键词,电影,关键词
Inkheart,Iain Softley,执导,电影,导演
Inkheart,2008年,上映年份,电影,年份
Inkheart,Germany,制片国家,电影,国家
Inkheart,6.0分,评分,电影,评分值
Inkheart,Brendan Fraser,主演,电影,演员
Inkheart,Sienna Guillory,主演,电影,演员
Inkheart,Andy Serkis,主演,电影,演员
Inkheart,Eliza Bennett,主演,电影,演员
Inkheart,Paul Bettany,主演,电影,演员
Inkheart,Adventure,属于类型,电影,类型
Inkheart,Family,属于类型,电影,类型
Inkheart,Fantasy,属于类型,电影,类型
The Spirit,Frank Miller,执导,电影,导演
The Spirit,2008年,上映年份,电影,年份
The Spirit,United States of America,制片国家,电影,国家
The Spirit,4.7分,评分,电影,评分值
The Spirit,Gabriel Macht,主演,电影,演员
The Spirit,Scarlett Johansson,主演,电影,演员
The Spirit,Samuel L. Jackson,主演,电影,演员
The Spirit,Eva Mendes,主演,电影,演员
The Spirit,Paz Vega,主演,电影,演员
The Spirit,Action,属于类型,电影,类型
The Spirit,Comedy,属于类型,电影,类型
The Spirit,Thriller,属于类型,电影,类型
The Spirit,Crime,属于类型,电影,类型
The Spirit,Science Fiction,属于类型,电影,类型
The Spirit,Rookie,描述关键词,电影,关键词
The Spirit,Denny,描述关键词,电影,关键词
The Spirit,Colt,描述关键词,电影,关键词
The Spirit,O,提及,电影,电影
Mortdecai,David Koepp,执导,关键词,导演
Mortdecai,2015年,上映年份,关键词,年份
Mortdecai,United States of America,制片国家,关键词,国家
Mortdecai,5.4分,评分,关键词,评分值
Mortdecai,Johnny Depp,主演,关键词,演员
Mortdecai,Gwyneth Paltrow,主演,关键词,演员
Mortdecai,Ewan McGregor,主演,关键词,演员
Mortdecai,Paul Bettany,主演,关键词,演员
Mortdecai,Olivia Munn,主演,关键词,演员
Mortdecai,Comedy,属于类型,关键词,类型
Mortdecai,Adventure,属于类型,关键词,类型
Mortdecai,Art,描述关键词,关键词,关键词
Mortdecai,Charles,描述关键词,关键词,关键词
Mortdecai,Mortdecai,描述关键词,关键词,关键词
In the Name of the King: A Dungeon Siege Tale,Uwe Boll,执导,电影,导演
In the Name of the King: A Dungeon Siege Tale,2007年,上映年份,电影,年份
In the Name of the King: A Dungeon Siege Tale,Canada,制片国家,电影,国家
In the Name of the King: A Dungeon Siege Tale,4.1分,评分,电影,评分值
In the Name of the King: A Dungeon Siege Tale,Jason Statham,主演,电影,演员
In the Name of the King: A Dungeon Siege Tale,John Rhys-Davies,主演,电影,演员
In the Name of the King: A Dungeon Siege Tale,Ray Liotta,主演,电影,演员
In the Name of the King: A Dungeon Siege Tale,Leelee Sobieski,主演,电影,演员
In the Name of the King: A Dungeon Siege Tale,Burt Reynolds,主演,电影,演员
In the Name of the King: A Dungeon Siege Tale,Adventure,属于类型,电影,类型
In the Name of the King: A Dungeon Siege Tale,Fantasy,属于类型,电影,类型
In the Name of the King: A Dungeon Siege Tale,Action,属于类型,电影,类型
In the Name of the King: A Dungeon Siege Tale,Drama,属于类型,电影,类型
In the Name of the King: A Dungeon Siege Tale,Farmer,描述关键词,电影,关键词
In the Name of the King: A Dungeon Siege Tale,Krugs,描述关键词,电影,关键词
In the Name of the King: A Dungeon Siege Tale,Gallian,描述关键词,电影,关键词
Beyond Borders,Martin Campbell,执导,电影,导演
Beyond Borders,2003年,上映年份,电影,年份
Beyond Borders,Germany,制片国家,电影,国家
Beyond Borders,6.7分,评分,电影,评分值
Beyond Borders,Angelina Jolie,主演,电影,导演
Beyond Borders,Clive Owen,主演,电影,演员
Beyond Borders,Teri Polo,主演,电影,演员
Beyond Borders,Linus Roache,主演,电影,演员
Beyond Borders,Noah Emmerich,主演,电影,演员
Beyond Borders,Drama,属于类型,电影,类型
Beyond Borders,Romance,属于类型,电影,类型
Beyond Borders,Adventure,属于类型,电影,类型
Beyond Borders,War,属于类型,电影,电影
Beyond Borders,Beyond,描述关键词,电影,关键词
Beyond Borders,Borders,描述关键词,电影,关键词
Beyond Borders,Academy,描述关键词,电影,关键词
Beyond Borders,9,提及,电影,电影
Beyond Borders,London,提及,电影,电影
The Monkey King 2,Soi Cheang,执导,电影,导演
The Monkey King 2,2016年,上映年份,电影,年份
The Monkey King 2,Hong Kong,制片国家,电影,国家
The Monkey King 2,6.0分,评分,电影,评分值
The Monkey King 2,Aaron Kwok,主演,电影,演员
The Monkey King 2,Gong Li,主演,电影,演员
The Monkey King 2,William Feng,主演,电影,演员
The Monkey King 2,Xiao Shen Yang,主演,电影,演员
The Monkey King 2,Him Law,主演,电影,演员
The Monkey King 2,Action,属于类型,电影,类型
The Monkey King 2,Adventure,属于类型,电影,类型
The Monkey King 2,Fantasy,属于类型,电影,类型
The Monkey King 2,Taking,描述关键词,电影,关键词
The Monkey King 2,Havoc,描述关键词,电影,关键词
The Monkey King 2,Heaven,描述关键词,电影,关键词
The Monkey King 2,Priest,提及,电影,电影
The Monkey King 2,Go,提及,电影,电影
The Great Raid,John Dahl,执导,电影,导演
The Great Raid,2005年,上映年份,电影,年份
The Great Raid,United States of America,制片国家,电影,国家
The Great Raid,6.8分,评分,电影,评分值
The Great Raid,Benjamin Bratt,主演,电影,演员
The Great Raid,James Franco,主演,电影,演员
The Great Raid,Connie Nielsen,主演,电影,演员
The Great Raid,Marton Csokas,主演,电影,演员
The Great Raid,Joseph Fiennes,主演,电影,演员
The Great Raid,Action,属于类型,电影,类型
The Great Raid,History,属于类型,电影,类型
The Great Raid,War,属于类型,电影,电影
The Great Raid,War,描述关键词,电影,电影
The Great Raid,War,提及,电影,电影
The Great Raid,World,描述关键词,电影,关键词
The Great Raid,Sixth,描述关键词,电影,关键词
Deadpool,Tim Miller,执导,电影,导演
Deadpool,2016年,上映年份,电影,年份
Deadpool,United States of America,制片国家,电影,国家
Deadpool,7.4分,评分,电影,评分值
Deadpool,Ryan Reynolds,主演,电影,演员
Deadpool,Morena Baccarin,主演,电影,演员
Deadpool,Ed Skrein,主演,电影,演员
Deadpool,T.J. Miller,主演,电影,演员
Deadpool,Gina Carano,主演,电影,演员
Deadpool,Action,属于类型,电影,类型
Deadpool,Adventure,属于类型,电影,类型
Deadpool,Comedy,属于类型,电影,类型
Deadpool,Deadpool,描述关键词,电影,电影
Deadpool,Special,描述关键词,电影,电影
Deadpool,Special,提及,电影,电影
Deadpool,Forces,描述关键词,电影,关键词
Special,Hal Haberman,执导,电影,导演
Special,2006年,上映年份,电影,年份
Special,United States of America,制片国家,电影,国家
Special,6.6分,评分,电影,评分值
Special,Michael Rapaport,主演,电影,演员
Special,Josh Peck,主演,电影,演员
Special,Robert Baker,主演,电影,演员
Special,Jack Kehler,主演,电影,演员
Special,Alexandra Holden,主演,电影,演员
Special,Drama,属于类型,电影,类型
Special,Fantasy,属于类型,电影,类型
Special,Science Fiction,属于类型,电影,类型
Special,Special,描述关键词,电影,电影
Holy Man,Stephen Herek,执导,电影,导演
Holy Man,1998年,上映年份,电影,年份
Holy Man,United States of America,制片国家,电影,国家
Holy Man,4.9分,评分,电影,评分值
Holy Man,Eddie Murphy,主演,电影,演员
Holy Man,Jeff Goldblum,主演,电影,演员
Holy Man,Kelly Preston,主演,电影,演员
Holy Man,Robert Loggia,主演,电影,演员
Holy Man,Jon Cryer,主演,电影,演员
Holy Man,Drama,属于类型,电影,类型
Holy Man,Comedy,属于类型,电影,类型
Holy Man,Eddie,描述关键词,电影,关键词
Holy Man,Murphy,描述关键词,电影,关键词
Holy Man,America,描述关键词,电影,关键词
American Sniper,Clint Eastwood,执导,电影,演员
American Sniper,2014年,上映年份,电影,年份
American Sniper,United States of America,制片国家,电影,国家
American Sniper,7.4分,评分,电影,评分值
American Sniper,Bradley Cooper,主演,电影,演员
American Sniper,Sienna Miller,主演,电影,演员
American Sniper,Kyle Gallner,主演,电影,演员
American Sniper,Cole Konis,主演,电影,演员
American Sniper,Ben Reed,主演,电影,演员
American Sniper,War,属于类型,电影,电影
American Sniper,Action,属于类型,电影,类型
American Sniper,Navy,描述关键词,电影,关键词
American Sniper,Chris,描述关键词,电影,关键词
American Sniper,Kyle,描述关键词,电影,关键词
Goosebumps,Rob Letterman,执导,电影,导演
Goosebumps,2015年,上映年份,电影,年份
Goosebumps,Australia,制片国家,电影,电影
Goosebumps,6.2分,评分,电影,评分值
Goosebumps,Jack Black,主演,电影,演员
Goosebumps,Dylan Minnette,主演,电影,演员
Goosebumps,Odeya Rush,主演,电影,演员
Goosebumps,Amy Ryan,主演,电影,演员
Goosebumps,Jillian Bell,主演,电影,演员
Goosebumps,Adventure,属于类型,电影,类型
Goosebumps,Horror,属于类型,电影,类型
Goosebumps,Comedy,属于类型,电影,类型
Goosebumps,Stine,描述关键词,电影,关键词
Goosebumps,Madison,描述关键词,电影,电影
Goosebumps,Madison,提及,电影,电影
Goosebumps,Delaware,描述关键词,电影,关键词
Madison,William Bindley,执导,电影,导演
Madison,2001年,上映年份,电影,年份
Madison,United States of America,制片国家,电影,国家
Madison,5.3分,评分,电影,评分值
Madison,Jim Caviezel,主演,电影,演员
Madison,Jake Lloyd,主演,电影,演员
Madison,Mary McCormack,主演,电影,演员
Madison,Bruce Dern,主演,电影,演员
Madison,Paul Dooley,主演,电影,演员
Madison,Action,属于类型,电影,类型
Madison,Adventure,属于类型,电影,类型
Madison,Drama,属于类型,电影,类型
Madison,Jim,描述关键词,电影,关键词
Madison,Cormick,描述关键词,电影,关键词
Madison,Gold,描述关键词,电影,关键词
Madison,9,提及,电影,电影
Madison,Go,提及,电影,电影
Just Like Heaven,Mark Waters,执导,电影,导演
Just Like Heaven,2005年,上映年份,电影,年份
Just Like Heaven,United States of America,制片国家,电影,国家
Just Like Heaven,6.5分,评分,电影,评分值
Just Like Heaven,Reese Witherspoon,主演,电影,演员
Just Like Heaven,Mark Ruffalo,主演,电影,演员
Just Like Heaven,Donal Logue,主演,电影,演员
Just Like Heaven,Dina Spybey-Waters,主演,电影,演员
Just Like Heaven,Ben Shenkman,主演,电影,演员
Just Like Heaven,Comedy,属于类型,电影,类型
Just Like Heaven,Fantasy,属于类型,电影,类型
Just Like Heaven,Romance,属于类型,电影,类型
Just Like Heaven,Shortly,描述关键词,电影,关键词
Just Like Heaven,David,描述关键词,电影,关键词
Just Like Heaven,Abbott,描述关键词,电影,关键词
Just Like Heaven,Elizabeth,提及,电影,电影
The Flintstones in Viva Rock Vegas,Brian Levant,执导,电影,导演
The Flintstones in Viva Rock Vegas,2000年,上映年份,电影,年份
The Flintstones in Viva Rock Vegas,United States of America,制片国家,电影,国家
The Flintstones in Viva Rock Vegas,4.4分,评分,电影,评分值
The Flintstones in Viva Rock Vegas,Mark Addy,主演,电影,演员
The Flintstones in Viva Rock Vegas,Stephen Baldwin,主演,电影,演员
The Flintstones in Viva Rock Vegas,Kristen Johnston,主演,电影,演员
The Flintstones in Viva Rock Vegas,Jane Krakowski,主演,电影,演员
The Flintstones in Viva Rock Vegas,Joan Collins,主演,电影,演员
The Flintstones in Viva Rock Vegas,Science Fiction,属于类型,电影,类型
The Flintstones in Viva Rock Vegas,Comedy,属于类型,电影,类型
The Flintstones in Viva Rock Vegas,Family,属于类型,电影,类型
The Flintstones in Viva Rock Vegas,Romance,属于类型,电影,类型
The Flintstones in Viva Rock Vegas,Flintstones,描述关键词,电影,关键词
The Flintstones in Viva Rock Vegas,Rubbles,描述关键词,电影,关键词
The Flintstones in Viva Rock Vegas,Rock,描述关键词,电影,关键词
The Flintstones in Viva Rock Vegas,The Flintstones,提及,电影,电影
The Flintstones in Viva Rock Vegas,Nothing,提及,电影,电影
Rambo III,Peter MacDonald,执导,电影,导演
Rambo III,1988年,上映年份,电影,年份
Rambo III,United States of America,制片国家,电影,国家
Rambo III,5.7分,评分,电影,评分值
Rambo III,Sylvester Stallone,主演,电影,演员
Rambo III,Richard Crenna,主演,电影,演员
Rambo III,Kurtwood Smith,主演,电影,演员
Rambo III,Spiros Focás,主演,电影,演员
Rambo III,Sasson Gabai,主演,电影,演员
Rambo III,Action,属于类型,电影,类型
Rambo III,Adventure,属于类型,电影,类型
Rambo III,Thriller,属于类型,电影,类型
Rambo III,War,属于类型,电影,电影
Rambo III,Combat,描述关键词,电影,关键词
Rambo III,Rambo,描述关键词,电影,关键词
Rambo III,Col,描述关键词,电影,关键词
Leatherheads,George Clooney,执导,电影,导演
Leatherheads,George Clooney,主演,电影,导演
Leatherheads,2008年,上映年份,电影,年份
Leatherheads,Germany,制片国家,电影,国家
Leatherheads,5.7分,评分,电影,评分值
Leatherheads,Renée Zellweger,主演,电影,演员
Leatherheads,John Krasinski,主演,电影,演员
Leatherheads,Wayne Duvall,主演,电影,演员
Leatherheads,Stephen Root,主演,电影,演员
Leatherheads,Comedy,属于类型,电影,类型
Leatherheads,Romance,属于类型,电影,类型
Leatherheads,Drama,属于类型,电影,类型
Leatherheads,Professional,描述关键词,电影,关键词
Leatherheads,American,描述关键词,电影,关键词
Leatherheads,Football,描述关键词,电影,关键词
The Ridiculous 6,Frank Coraci,执导,电影,导演
The Ridiculous 6,2015年,上映年份,电影,年份
The Ridiculous 6,United States of America,制片国家,电影,国家
The Ridiculous 6,4.9分,评分,电影,评分值
The Ridiculous 6,Adam Sandler,主演,电影,演员
The Ridiculous 6,Taylor Lautner,主演,电影,演员
The Ridiculous 6,Steve Buscemi,主演,电影,导演
The Ridiculous 6,Terry Crews,主演,电影,演员
The Ridiculous 6,Danny Trejo,主演,电影,演员
The Ridiculous 6,Comedy,属于类型,电影,类型
The Ridiculous 6,Western,属于类型,电影,类型
The Ridiculous 6,Tommy,描述关键词,电影,关键词
The Ridiculous 6,White,描述关键词,电影,关键词
The Ridiculous 6,Knife,描述关键词,电影,关键词
The Ridiculous 6,O,提及,电影,电影
Did You Hear About the Morgans?,Marc Lawrence,执导,电影,导演
Did You Hear About the Morgans?,2009年,上映年份,电影,年份
Did You Hear About the Morgans?,United States of America,制片国家,电影,国家
